X,Class
45.6,1
45.31,1
45.16,1
44.72,1
44.43,1
44.13,1
43.99,1
43.84,1
43.84,1
43.7,1
43.26,1
43.4,1
43.26,1
43.11,1
42.96,1
42.96,1
42.96,1
42.52,1
42.67,1
42.38,1
42.38,1
42.38,1
42.08,1
42.08,1
42.23,1
41.94,1
41.79,1
41.94,1
41.5,1
41.79,1
41.64,1
41.64,1
41.64,1
41.2,1
41.35,1
41.35,1
41.35,1
41.2,1
41.06,1
41.06,1
41.2,1
41.06,1
41.06,1
41.2,1
45.45,1
47.8,1
49.27,1
50.59,1
51.32,1
52.05,1
52.64,1
52.93,1
53.37,1
53.52,1
54.4,1
55.28,1
56.16,1
56.89,1
57.33,1
57.48,1
57.62,1
57.92,1
57.92,1
58.06,1
58.21,1
58.5,1
58.36,1
58.06,1
58.36,1
58.36,1
58.36,1
58.5,1
58.5,1
58.65,1
58.8,1
58.5,1
58.5,1
58.94,1
58.94,1
58.8,1
58.94,1
58.94,1
58.8,1
58.8,1
58.94,1
58.94,1
58.94,1
58.8,1
58.8,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
58.94,1
